content,sentiment
"['selama', 'menggunakan', 'aplikasi', 'ini', 'pemantauan', 'penggunaan', 'dan', 'tagihan', 'indihom', 'saya', 'sangat', 'mudah', 'ditambah', 'mendapatkan', 'poin', 'yg', 'dapat', 'ditukarkan', 'dengan', 'voucher', 'dan', 'banyak', 'marcendis', 'menarik', 'dari', 'telkom', 'pokoknya', 'sangat', 'nyaman', 'dan', 'easi', 'use', 'lah', 'si', 'aplikasi', 'ini', 'terimakasi', 'indihom', 'let', 'make', 'the', 'great', 'app', 'forev']",1
"['sejak', 'pemakaian', 'aplikasi', 'ini', 'mengalami', 'pengembangan', 'yg', 'baik', 'masih', 'ada', 'bug', 'khusuanya', 'pada', 'menu', 'saldo', 'mohon', 'diperbaiki', 'secepatnya', 'tim', 'dev', 'myindihom', 'salam', 'sehat']",1
"['menurut', 'saya', 'bagu', 'sih', 'setiap', 'ada', 'kendala', 'pasti', 'langsung', 'gercep', 'mengatasinya', 'meskipun', 'samp', 'tengah', 'malam', 'pun', 'masih', 'bisa', 'melayani', 'dengan', 'baik', 'terimakasih', 'indihom']",1
"['aplikasi', 'yang', 'sangat', 'membantu', 'tanpa', 'menelpon', 'nganguan', 'jaringan', 'wifi', 'dirumah', 'bisa', 'teratasi', 'dengan', 'cara', 'melaporkan', 'nganguan', 'di', 'aplikasi', 'ini', 'masalah', 'teratasi', 'tanpa', 'ngedumel']",1
"['jaringan', 'sangat', 'kuat', 'jarang', 'sekali', 'trubl', 'dan', 'respon', 'cepat', 'apabila', 'ada', 'gangguan', 'bisa', 'dipertahankan', 'bahkan', 'bisa', 'lebih', 'dari', 'yg', 'sekarang']",1
"['aplikasi', 'yang', 'sangat', 'bermanfaat', 'dapat', 'mengontrol', 'penggunaan', 'kuota', 'indihom', 'sampai', 'akhir', 'bulan', 'banyak', 'tawaran', 'menarik', 'banyak', 'promo', 'penukaran', 'poin', 'mudah', 'di', 'aks', 'tampilan', 'yang', 'nyaman', 'di', 'mata', 'pokoknya', 'mah', 'maju', 'teru', 'indihom', 'indonesia', 'jadi', 'yang', 'terbaik']",1
"['aplikasi', 'sangat', 'sangatt', 'mantul', 'kirim', 'pengaduan', 'sejam', 'kemudian', 'tekhnisinya', 'langsung', 'dtg']",1
"['selama', 'saya', 'pakai', 'hampir', 'tahun', 'aplikasinya', 'lanjar', 'jaya', 'buat', 'pengaduan', 'juga', 'diresponnya', 'cepat']",1
"['membantu', 'banget', 'urusan', 'sekolah', 'social', 'media', 'dan', 'entertai', 'jadi', 'aman', 'nyaman', 'terkendali', 'mantap', 'ada', 'eror', 'cs', 'nya', 'gerak', 'cepat', 'panggil', 'teknisi', 'good', 'job', 'buat', 'kita', 'semua', 'dah', 'ya']",1
"['aplikasi', 'ini', 'sangat', 'mantap', 'kita', 'mau', 'bayar', 'ndak', 'perlu', 'keluar', 'rumab', 'apalagi', 'musim', 'pandemi', 'menu', 'menunya', 'mudah', 'dimengerti', 'pemakianya', 'juga', 'mudah', 'banyak', 'penawarn', 'yg', 'menarik', 'juga', 'yang', 'bisa', 'di', 'akes', 'di', 'aplikasi', 'pokoknya', 'aplikasi', 'ini', 'maknyusdah']",1
"['tampilan', 'menarik', 'dan', 'banyak', 'pilihannya', 'terima', 'kasih']",1
"['aplikasinya', 'sungguh', 'membantu', 'untuk', 'semua', 'informasi', 'yang', 'kita', 'butuhkan', 'seputar', 'indihom', 'suks', 'selalu', 'indihom']",1
"['lebih', 'mudah', 'berinternet', 'cepat', 'aksesnya', 'murah', 'meriah', 'lebih', 'hemat', 'di', 'kantong', 'bisa', 'dipakai', 'sekluarga', 'internetnya', 'pokoknya', 'rugi', 'klo', 'tdk', 'pakai', 'jaringan', 'indihom']",1
"['updat', 'terbaru', 'aplikasinya', 'sangat', 'mudah', 'digunakan', 'apa', 'lagi', 'sudah', 'memiliki', 'informasi', 'paket', 'yang', 'kita', 'miliki', 'serta', 'jumlah', 'tagihan', 'perbulan', 'yang', 'haru', 'dibayar', 'bravo', 'myindihom']",1
"['versi', 'terbaru', 'lebih', 'simpel', 'pemakaian', 'kuota', 'fup', 'jg', 'teru', 'updat']",1
"['sangat', 'bagu', 'selama', 'tahun', 'lebih', 'memakai', 'aplikasi', 'ini', 'tidaka', 'kendala', 'dan', 'untuk', 'pembayaran', 'indihom', 'nya', 'lewat', 'aplikasi', 'ini', 'mudah']",1
"['mantaap', 'lebih', 'mudah', 'dan', 'lebih', 'prakti', 'mudah', 'digunakan']",1
"['aplikasi', 'yang', 'sangat', 'efisien', 'dan', 'membantu', 'saya', 'dalam', 'segala', 'pekerjaan', 'dan', 'aktivita']",1
"['tingkatkan', 'teru', 'jaringan', 'dan', 'klo', 'bisa', 'channel', 'tv', 'nya', 'juga', 'di', 'tingkatkan', 'lagi', 'pokonya', 'hanya', 'bintang', 'yg', 'bisa', 'bicara']",1
"['sangat', 'membantu', 'untuk', 'mengecek', 'kuota', 'atau', 'fup', 'dan', 'pembayaran', 'perbulan', 'bahwa', 'sudah', 'di', 'bayar', 'atau', 'belum', 'terlihat']",1
"['indihom', 'sangat', 'luar', 'biasa', 'kecepatan', 'fiber', 'optiknya', 'seperti', 'gelombang', 'air', 'laut', 'tanpa', 'ada', 'hambatan', 'ketika', 'ada', 'troubl', 'cs', 'indihom', 'dimulai', 'dari', 'email', 'cepat', 'tanggap', 'telkom', 'sangat', 'terpercaya']",1
"['indihom', 'sangat', 'membantu', 'jaringan', 'nya', 'pun', 'sangat', 'kenceng', 'dan', 'tidak', 'lemot']",1
"['aplikasinya', 'sangat', 'bagu', 'dan', 'mendukung', 'dalam', 'memantau', 'layanan', 'indihom', 'rumah', 'saya', 'good', 'buat', 'indihom']",1
"['terima', 'kasih', 'buat', 'team', 'indihom', 'sekarang', 'internet', 'nya', 'makin', 'stabil', 'bisa', 'banget', 'buat', 'ngegam', 'sama', 'download', 'nya', 'cepat', 'dan', 'untuk', 'pemasangan', 'pertama', 'nya', 'murah', 'banget', 'makasih', 'indihom']",1
"['kualita', 'jaringan', 'nya', 'indihom', 'jelek', 'banget', 'mahal', 'iya', 'menang', 'ketersediaanya', 'aja', 'sih', 'di', 'hampir', 'wilayah', 'tersebar', 'banyak', 'cuma', 'dari', 'segi', 'sinyal', 'it', 'so', 'bad']",-1
"['sangat', 'membantu', 'apalagi', 'kalau', 'jaringan', 'mulai', 'lemot', 'minta', 'bantuan', 'di', 'aplikasi', 'langsung', 'ditangani', 'terimakasih', 'indihom']",1
"['pemasangan', 'indihom', 'yg', 'kedua', 'kali', 'sempat', 'vakum', 'satu', 'tahun', 'setengah', 'dan', 'kembali', 'lagi', 'ke', 'indihom', 'pelayanannya', 'dari', 'keluhan', 'internet', 'dan', 'aplikasi', 'sejauh', 'ini', 'sangat', 'memuaskan', 'dan', 'responya', 'juga', 'cepat', 'baik', 'via', 'email', 'twitter', 'wa', 'dan', 'aplikasi', 'my', 'indihom', 'pertahankan', 'pelayanan', 'agar', 'tidak', 'ditinggalkan', 'konsumen', 'terima', 'kasih']",1
"['sangat', 'memuaskan', 'dgn', 'aplikasi', 'myindihom', 'bisa', 'lihat', 'tagihan', 'dan', 'pemakaian', 'dll', 'banyak', 'manfaatnya']",1
"['saya', 'masuk', 'aplikasinya', 'susah', 'sekali', 'lagi', 'peningkatan', 'layanan', 'lah', 'periksa', 'konektivita', 'lah', 'samp', 'skrg', 'blm', 'brhasil', 'login']",-1
"['myindihom', 'memudahkan', 'sekali', 'untuk', 'mengatur', 'wifi', 'kita', 'dari', 'bayar', 'tagihan', 'sampai', 'mau', 'up', 'kecepatan', 'internet', 'atau', 'tambah', 'fup', 'lebih', 'gampang', 'dan', 'prakti', 'lewat', 'aplikasi', 'myindihom']",1
"['tidak', 'bsa', 'masuk', 'meskipun', 'sudah', 'entri', 'otp', 'berkali', 'kali']",-1
"['sangat', 'bagu', 'dan', 'mudah', 'digunakan', 'banyak', 'promo', 'juga', 'sippp']",1
"['aplikasinya', 'lebih', 'ringan', 'fitur', 'lengkap', 'semoga', 'ada', 'fitur', 'tambah', 'cashback', 'pembayaran', 'indihomenya']",1
"['sangat', 'ramah', 'pelayanannya', 'cepat', 'tanggap', 'suks', 'selalu', 'indihom', 'semakin', 'terdepan', 'melayani', 'custum']",1
"['aplikasinya', 'bagu', 'juga', 'sih', 'lumayan', 'lengkap', 'fitur', 'nya', 'tapi', 'kadang', 'masih', 'suka', 'error']",1
"['kecewa', 'dgn', 'paket', 'smoa', 'yg', 'diambil', 'info', 'awal', 'setiap', 'bln', 'otomati', 'lg', 'tp', 'pa', 'bln', 'juli', 'dtgl', 'mendapat', 'notif', 'paket', 'akan', 'berakhir', 'bknnya', 'juli', 'sd', 'tgl', 'yaa', 'teru', 'tgl', 'bener', 'paket', 'tdk', 'ada', 'hrsnya', 'klo', 'info', 'awal', 'setiap', 'bln', 'otomati', 'kan', 'ngikuti', 'tgl', 'perbulan', 'aktif', 'yaa', 'bukan', 'per', 'hari', 'pdhl', 'kami', 'tdk', 'pernah', 'telah', 'bayar', 'indohom', 'waktu', 'bln', 'maret', 'sempat', 'dilaporkan', 'alhamdulillah', 'mei', 'aman', 'nah', 'koq', 'di', 'bln', 'juli', 'kejadian', 'lagi']",1
"['mantab', 'jd', 'lebih', 'mudah', 'melaporkan', 'kl', 'ada', 'gangguan', 'tekni']",1
"['pelayana', 'lndihom', 'sejauh', 'ini', 'bagu', 'tdk', 'ada', 'keluhan', 'berarti', 'aplikasin', 'myindihom', 'juga', 'bagu', 'menarik', 'banyak', 'extra', 'terkait', 'layanan', 'indihom', 'turunkan', 'lagi', 'harga', 'langganannya', 'pertahankan', 'kualitasnya', 'dan', 'teru', 'kasih', 'poin', 'biar', 'ga', 'bakal', 'pindah', 'ke', 'lain', 'yg', 'ga', 'jela', 'itu', 'hehe']",1
"['gabisa', 'login', 'katanya', 'masalah', 'koneksi', 'tapi', 'statu', 'sinyal', 'saya', 'bagu']",-1
"['aplikasinya', 'bagu', 'interfacenya', 'gampang', 'tapi', 'kadang', 'mau', 'ada', 'error', 'udah', 'updat', 'data', 'dari', 'sini', 'gak', 'kebaca', 'di', 'sistem', 'indihom']",1
"['aplikasi', 'yang', 'bagu', 'banget', 'keren', 'selalu', 'ada', 'promo', 'untuk', 'tukar', 'point', 'dan', 'bisa', 'juga', 'untuk', 'cek', 'tagihan', 'chat', 'ke', 'cs', 'jika', 'ada', 'kendala', 'jaringan', 'pokonya', 'top', 'banget', 'deh']",1
"['aplikasinya', 'sere', 'mabok', 'keluar', 'masuk', 'sendiri', 'bentar', 'bentar', 'verifikasi', 'bolak', 'balek', 'verifikasi', 'kemudian', 'pene', 'sendiri', 'keluar', 'kami', 'sedang', 'perbaikan', 'layanan', 'wkwkwk', 'vendorin', 'aja', 'aplikasinya', 'biar', 'sempurna']",-1
"['signal', 'nya', 'stabil', 'pelayanan', 'petuga', 'jika', 'ada', 'kerusakan', 'cepat', 'tanggap', 'dan', 'ramah']",1
"['aplikasi', 'yang', 'memudahkan', 'pelanggan', 'bisa', 'cek', 'penggunaan', 'bulanan', 'perangkat', 'yang', 'terhubung', 'cek', 'informasi', 'tagihan', 'bisa', 'tambah', 'add', 'on', 'secara', 'mudah', 'ada', 'poin', 'yang', 'bisa', 'dikumpulkan', 'untuk', 'ditukar', 'dengan', 'berbagai', 'macam', 'penawaran', 'promo', 'dan', 'merchandis', 'juga', 'serta', 'mempermudah', 'atur', 'ulang', 'sandi', 'juga', 'user', 'interfac', 'nya', 'juga', 'makin', 'kesini', 'makin', 'oke', 'mudah', 'dipahami', 'dan', 'mudah', 'digunakan', 'sudah', 'hampir', 'tiga', 'tahun', 'pakai', 'indihom', 'dan', 'happi', 'banget', 'ada', 'aplikasi', 'ini']",1
"['aplikasi', 'yang', 'sangat', 'membantu', 'tentang', 'pelayanan', 'indihom']",1
"['my', 'indihom', 'dari', 'telkom', 'adalah', 'suatu', 'aplikasi', 'yang', 'sangat', 'berguna', 'untuk', 'memonitor', 'penggunaan', 'wifi', 'di', 'rumah', 'saya', 'di', 'mana', 'aplikasi', 'tersebut', 'memberikan', 'detail', 'pemakaian', 'dan', 'tampilannya', 'itu', 'sangat', 'bagu', 'dan', 'sederhana', 'untuk', 'digunakan', 'tidak', 'ribet', 'untuk', 'menu', 'menu', 'pembayaran', 'terdapat', 'riwayat', 'serta', 'aktivita', 'pembelian', 'yang', 'telah', 'kita', 'lakukan', 'ada', 'pilihan', 'penukaran', 'poin', 'untuk', 'berbagai', 'macam', 'hadiah', 'menarik', 'yang', 'selalu', 'ditunggu']",1
"['aplikasi', 'ini', 'membantu', 'banget', 'buat', 'tahu', 'berapa', 'tagihan', 'bulanan', 'kita', 'kapan', 'kita', 'bisa', 'bayar', 'tagihan', 'statu', 'pembayaran', 'yang', 'udah', 'kita', 'bayar', 'dan', 'kita', 'bisa', 'cek', 'berapa', 'orang', 'yang', 'pakai', 'wifi', 'banyak', 'info', 'info', 'promo', 'segala', 'macam', 'promo', 'yang', 'bisa', 'kita', 'pakai', 'biar', 'lebih', 'hemat', 'keren', 'lah', 'aplikasi', 'ini', 'membantu', 'kita', 'banget', 'makasih', 'yaa', 'myindihom']",1
"['aplikasi', 'my', 'indihom', 'sangat', 'membantu', 'bayar', 'tagihan', 'check', 'tagihan', 'dan', 'banyak', 'fitur', 'lainnya', 'untuk', 'mempermudah', 'kita', 'dalam', 'mengaks', 'berbagai', 'macam', 'pilihan', 'fitur', 'yang', 'kita', 'butuhkan', 'fitur', 'favorit', 'ada', 'tambahan', 'cloud', 'storag', 'yang', 'dapat', 'membantu', 'kita', 'menyimpan', 'file', 'secara', 'onlin', 'dengan', 'berbagai', 'macam', 'pilihan', 'selama', 'ini', 'penggunaan', 'jaringan', 'juga', 'memuaskan', 'tidak', 'ada', 'kendala']",1
"['applikasi', 'ini', 'sanggat', 'membantu', 'n', 'prakti', 'bisa', 'upgrad', 'speed', 'dll', 'memantau', 'pembayaran', 'tagihan', 'bisa', 'nabung', 'tukar', 'marchant', 'dll', 'tanpa', 'ribet', 'skarang', 'ada', 'peduli', 'lindungi', 'jg']",1
"['woke', 'app', 'bagu', 'cukup', 'membantu', 'untuk', 'pengecekan', 'dan', 'pembelian', 'paket', 'tambahan', 'semoga', 'kedeapannya', 'lebih', 'banyak', 'fiturnya']",1
"['udah', 'order', 'kali', 'ga', 'ad', 'kejelesan', 'pasangnya', 'kapan', 'eh', 'yg', 'chat', 'malah', 'calo', 'indihom', 'sy', 'bilang', 'calo', 'krn', 'dia', 'minta', 'data', 'ulang', 'seperyi', 'foto', 'ktp', 'foto', 'selfi', 'bareng', 'ktp', 'setelah', 'saya', 'konfimasi', 'ke', 'cs', 'indihom', 'pihak', 'indihom', 'bilng', 'jngn', 'berikan', 'data', 'krn', 'data', 'itu', 'hanya', 'lwt', 'aplikasi', 'ada', 'lg', 'yg', 'chat', 'ktnya', 'dariindihom', 'sama', 'juga', 'tujuannya', 'kali', 'teknisi', 'asli', 'yg', 'chat', 'ktnya', 'mau', 'cek', 'tp', 'hb', 'itu', 'hilang', 'kabar', 'yg', 'jadi', 'pertanyaan', 'sy', 'nomor', 'hp', 'sy', 'kok', 'bisa', 'di', 'ketahui', 'sm', 'calo', 'yah', 'internalnya', 'anda', 'perlu', 'dibenahi']",-1
"['aplikasi', 'indihom', 'memang', 'tambah', 'bagu', 'dan', 'nya', 'tambaj', 'lenkap', 'mantap', 'semoga', 'di', 'pertahankan']",1
"['awalnya', 'didaerah', 'saya', 'tidak', 'terjangkau', 'setelah', 'nunggu', 'beberapa', 'minggu', 'akhirnya', 'terjangkau', 'juga', 'pelayanannya', 'cepat', 'dan', 'sekarang', 'sudah', 'jalan', 'tahun', 'berlangganan']",1
"['tidak', 'dapat', 'digunakan', 'buat', 'laporan', 'gangguan', 'buffer', 'teru', 'internet', 'super', 'lelet', 'hanya', 'bp', 'seharusnya', 'saya', 'terima', 'bp']",-1
"['aplikasi', 'sangat', 'membantu', 'dikala', 'indihom', 'dirmah', 'mengalami', 'gangguan', 'sinyal', 'dan', 'sebagainya']",1
"['aplikasi', 'indihom', 'sangat', 'membantu', 'untuk', 'mengetahui', 'pemakaian', 'internet', 'bayaran', 'yang', 'haru', 'dibayar', 'setiap', 'bulannya', 'dan', 'add', 'on', 'yang', 'mudah', 'jika', 'ingin', 'tambah', 'kecepatan', 'internet', 'semangat', 'dan', 'suks', 'selalu', 'indihom']",1
"['aplikasi', 'sangat', 'membantu', 'untuk', 'memantau', 'penggunaan', 'kuota', 'perbulannya', 'dan', 'sangat', 'mudah', 'digunakan']",1
"['aplikasi', 'ini', 'sangat', 'membantu', 'saya', 'jadi', 'bisa', 'cek', 'tgl', 'pembayaran', 'saya', 'dan', 'juga', 'bisa', 'lihat', 'paket', 'apa', 'ajah', 'kapan', 'ajah', 'mkasih', 'myindihom', 'suks', 'slalu']",1
"['indihom', 'sangat', 'membantu', 'dimasa', 'pembelajaran', 'dare', 'harganya', 'murah', 'kecepatan', 'internet', 'juga', 'tidak', 'diragukan', 'serta', 'penanganan', 'dalam', 'komplain', 'ditanggapi', 'sangat', 'cepat', 'apalagi', 'indihom', 'punya', 'aplikasi', 'ini', 'juga', 'sangat', 'membantu', 'suks', 'teru', 'indihom', 'semoga', 'semakin', 'maju']",1
"['aplikasi', 'nya', 'sangat', 'membantu', 'saya', 'ketika', 'ada', 'gangguan', 'atau', 'kendala', 'lupa', 'no', 'pembayaran', 'terimakasih', 'myindihom']",1
"['kenapa', 'haru', 'menunggu', 'jam', 'salah', 'isi', 'password', 'updat', 'terbaru', 'mengecewakan', 'saat', 'mau', 'loge', 'akun', 'sendiri', 'tapi', 'di', 'persulit']",1
"['sangat', 'mudah', 'untuk', 'digunakan', 'dan', 'dipahami', 'sebagai', 'user', 'baru']",1
"['bagu', 'sangat', 'membantu', 'untuk', 'pelanggan', 'indihom', 'dapak', 'melihat', 'pemakaian', 'jumlah', 'tagihan', 'dll', 'terkait', 'indihom', 'respont', 'cepat']",1
"['aplikasi', 'my', 'indihom', 'mempermudah', 'saya', 'melihat', 'biaya', 'tagihan', 'kendala', 'bila', 'wifi', 'sedang', 'troubl', 'melihat', 'jumlah', 'pemakaian']",1
"['kurang', 'memuaskan', 'karena', 'setelah', 'selesai', 'updat', 'aplikasi', 'haru', 're', 'log', 'selain', 'itu', 'prose', 're', 'log', 'tidak', 'bisa', 'lanjut', 'jika', 'ada', 'peningkatan', 'layanan', 'semoga', 'cepat', 'diperbaiki']",-1
"['aplikasi', 'nya', 'sangat', 'berguna', 'dan', 'sangat', 'bermanfaat', 'semoga', 'kedepannya', 'makin', 'lebih', 'maju', 'dan', 'berjaya', 'myindihom', 'mantap']",1
"['aplikasi', 'sudah', 'lebih', 'baik', 'mohon', 'dikembangkan', 'juga', 'untuk', 'free', 'call', 'untuk', 'pelanggan', 'yang', 'membutuhkan', 'bantuan', 'pengaduan', 'gangguan', 'via', 'aplikasi', 'indihom', 'terima', 'kasih']",1
"['saya', 'sudah', 'lama', 'berlangganan', 'indihom', 'dengan', 'segala', 'fasilita', 'yang', 'disediakan', 'mulai', 'dari', 'paket', 'data', 'entertai', 'sampai', 'teleponan', 'memudahkan', 'segala', 'urusan', 'yang', 'berhubungan', 'dengan', 'it', 'dengan', 'paket', 'atau', 'kecepatan', 'yg', 'didaftarkan', 'bahkan', 'saya', 'merekomendasikan', 'ke', 'keluarga', 'dan', 'kantor', 'terima', 'kasih', 'indihom', 'semoga', 'tetap', 'berjaya']",1
"['mbok', 'yo', 'di', 'perbaiki', 'aplikasi', 'berat', 'saat', 'di', 'buka', 'utamakan', 'pelanggan', 'jangan', 'fasilita', 'pegawaimu', 'saja', 'yg', 'di', 'prioritaskan', 'udah', 'mahal', 'fasilita', 'aja']",-1
"['udah', 'di', 'updat', 'tapi', 'ke', 'cek', 'poin', 'malah', 'balik', 'lagi', 'pdhl', 'mau', 'ngeliat', 'dapet', 'promo', 'apa', 'mengsedih']",-1
"['sangat', 'baik', 'dan', 'membantu', 'dalam', 'kerjaan', 'saya', 'suks', 'selalu', 'dan', 'tambah', 'lebih', 'baik', 'lagi']",1
"['pemakaian', 'tetap', 'tapi', 'kenapa', 'fup', 'semakin', 'cepat', 'disetiap', 'bulannya', 'setiap', 'mau', 'renew', 'ada', 'sistem', 'maaf', 'kami', 'sedang', 'melakukan', 'peningkatan', 'kpan', 'my', 'indihom', 'jadi', 'yg', 'terbaik', 'bagi', 'pemakainya']",-1
"['aplikasi', 'myindihom', 'memudahkan', 'saya', 'untuk', 'memantau', 'pemakaian', 'intenet', 'di', 'rumah', 'selain', 'itu', 'banyak', 'fitur', 'menarik', 'didalamnya', 'ada', 'pengaduan', 'masalah', 'tukar', 'hadiah', 'bayar', 'tagihan', 'sudah', 'beberapa', 'kali', 'tukar', 'hadiah', 'lewat', 'aplikasi', 'myindihom', 'tinggal', 'ke', 'plaza', 'telkom', 'terdekat', 'lalu', 'tukar', 'poin', 'ke', 'cs', 'nya']",1
"['sangat', 'membantu', 'untuk', 'belajar', 'anak', 'saya']",1
"['untuk', 'fitur', 'ubah', 'sandi', 'di', 'aplikasi', 'myindihom', 'masih', 'sere', 'gagal', 'mohon', 'untuk', 'diperbaiki']",1
"['user', 'tidak', 'dibolehkan', 'mengganti', 'alamat', 'ip', 'kualita', 'latenc', 'sinyal', 'yang', 'sangat', 'buruk', 'tidak', 'seband', 'dengan', 'harga', 'pelayanan', 'yang', 'sangat', 'buruk', 'provid', 'yang', 'pale', 'menguji', 'kesabaran', 'overpric']",-1
"['hallo', 'saya', 'pengguna', 'my', 'indihom', 'menurut', 'saya', 'kecepatan', 'koneksi', 'indihom', 'terbaik', 'di', 'daerah', 'saya', 'diband', 'provid', 'internet', 'lainnya', 'saya', 'sudah', 'mencobanya', 'untuk', 'keluhan', 'tim', 'cs', 'nya', 'sangat', 'membantu', 'cepat', 'trim', 'indihom', 'jayaaa', 'selalu']",1
"['info', 'penggunaan', 'internet', 'internet', 'fair', 'usag', 'sere', 'tidak', 'updat', 'sudah', 'masuk', 'fup']",-1
"['pada', 'aplikasi', 'terdapat', 'menu', 'atur', 'jadwal', 'pemasangan', 'ternyata', 'realitanya', 'berbeda', 'dilapangan', 'yang', 'atur', 'jadwal', 'tetap', 'pihak', 'indihom', 'bukan', 'konsumen', 'harusnya', 'dihapu', 'saja', 'menu', 'atur', 'jadwal', 'pemasangan', 'tidak', 'bisa', 'digunakan', 'realitanya']",-1
"['alhamdulilah', 'fitur', 'bantuan', 'perbaikan', 'cepat', 'ditangani', 'semoga', 'aplikasi', 'my', 'indihom', 'bisa', 'berkembang', 'dengan', 'baik']",1
"['aplikasi', 'sangat', 'user', 'friendli', 'lebih', 'mempermudah', 'pelanggan', 'dlm', 'pelayanan', 'cepat', 'respon', 'terhadap', 'gangguan', 'layanan', 'dll']",1
"['kok', 'aplikasinya', 'lola', 'ya', 'clear', 'cach', 'sudah', 'updat', 'sudah', 'jaringan', 'pakai', 'indihom', 'yg', 'bp']",-1
"['penyedia', 'layanan', 'dan', 'fiturnya', 'lengkap', 'untuk', 'informasi', 'nya', 'juga', 'ada', 'aplikasi', 'nya', 'selalu', 'upgrad', 'menyedikan', 'pelayanan', 'baru']",1
"['aplikasinya', 'sangat', 'bagu', 'karena', 'dapat', 'membantu', 'saat', 'membayar', 'wi', 'fi']",1
"['mantep', 'si', 'ada', 'app', 'myindihom', 'jdi', 'bisa', 'mmpermudah', 'laporan', 'jika', 'ada', 'kendala', 'untuk', 'respon', 'penindakan', 'jika', 'ada', 'kendala', 'jga', 'gercep', 'langsung', 'dieksekusi', 'besoknya']",1
"['hallo', 'saya', 'sudah', 'beberapa', 'bulan', 'tidak', 'bisa', 'login', 'my', 'indihom', 'sehingga', 'ketika', 'ada', 'kendala', 'dengan', 'jaringan', 'sedikit', 'kesulitan', 'untuk', 'pelaporan', 'dan', 'yang', 'lebih', 'pent', 'tidak', 'dapat', 'memantau', 'tagihan', 'serta', 'penggunaan']",-1
"['aplikasinya', 'sangat', 'bagu', 'memudahkan', 'para', 'pengguna', 'dan', 'tidak', 'di', 'putar', 'putar', 'ketika', 'bertanya']",1
"['saya', 'beralanggnan', 'lama', 'dan', 'hasil', 'nya', 'memuaskan', 'dengan', 'myindihom', 'ini', 'jadi', 'di', 'permudah', 'dan', 'banyk', 'promo', 'promo', 'yan', 'ada']",1
"['my', 'indihom', 'terbaru', 'lebih', 'bagu', 'tampilannya', 'lebih', 'canggih', 'featurnya', 'lebih', 'baik', 'lagi', 'semoga', 'menjadi', 'kan', 'layanan', 'lebih', 'baik', 'teru']",1
"['salah', 'satu', 'aplikasi', 'provid', 'yg', 'ga', 'pernah', 'gagal', 'selalu', 'menjadi', 'pilihan', 'nomer', 'satu', 'buat', 'saya', 'yang', 'dimana', 'pelayanannya', 'baik', 'ramah', 'dan', 'fast', 'respon', 'saat', 'ada', 'kendala', 'ketika', 'dihubungi', 'siapa', 'lagi', 'klo', 'bukan', 'my', 'indihom', 'selalu', 'ada', 'dihati', 'masyarakat', 'indonesia']",1
"['sere', 'error', 'kalau', 'klik', 'menu', 'pengaduan']",-1
"['knpa', 'smooa', 'bermasalah', 'teru', 'ya', 'kmrn', 'aplikasi', 'myindihom', 'yg', 'susah', 'dibuka', 'skrg', 'smooa', 'nya', 'gk', 'bisa', 'di', 'klik', 'mana', 'bulan', 'lalu', 'smooa', 'nya', 'gk', 'jalan', 'di', 'dm', 'di', 'ig', 'dpt', 'jawaban', 'yg', 'gk', 'jela', 'smpai', 'sy', 'call', 'center', 'pun', 'gk', 'jela', 'cs', 'nya', 'minta', 'tolong', 'sy', 'tdk', 'telpon', 'berulang', 'karna', 'katanya', 'tiket', 'call', 'sy', 'sdh', 'trcatat', 'tp', 'gk', 'ada', 'jg', 'call', 'backnya', 'smp', 'skrg', 'akhrni', 'sy', 'brhnti', 'brlggnan', 'smooa', 'dulu', 'baru', 'berlangganan', 'lagi', 'baru', 'deh', 'masalahnya', 'akhirnya', 'saya', 'selesaikan', 'sendiri', 'custom', 'servic', 'nya', 'gk', 'berguna']",-1
"['indihom', 'memang', 'ok', 'diantara', 'provid', 'yg', 'pernah', 'saya', 'pake', 'indihom', 'yg', 'pale', 'stabil', 'kecepatan', 'sesuai', 'dgn', 'paket', 'yg', 'di', 'pesan', 'sinyal', 'full', 'harga', 'terjangkau', 'sesuai', 'kantong', 'pokonya', 'jgn', 'ragu', 'pelayanan', 'sigap', 'gercep', 'daftar', 'sore', 'paginya', 'dah', 'di', 'pasang', 'pelayanan', 'ramah', 'dan', 'memuaskan', 'terimakasih', 'ata', 'kerjasamanya']",1
"['masih', 'banyak', 'kurang', 'dari', 'aplikasi', 'ini', 'masih', 'sere', 'lelet', 'ketika', 'masuk', 'ke', 'aplikasi', 'dan', 'fitur', 'penukaran', 'poin', 'pun', 'masih', 'kurang', 'but', 'it', 'okey', 'tidak', 'ada', 'aplikasi', 'yang', 'sempurna', 'dan', 'lebih', 'baik', 'teru', 'berbenah', 'untuk', 'kemajuan', 'indihom']",1
"['saya', 'sangat', 'merasakan', 'dalam', 'hampir', 'setahun', 'pasang', 'indihom', 'minim', 'gangguan', 'semoga', 'kedepan', 'lebih', 'baik', 'lagi', 'pelayanannya', 'suks', 'selalu', 'bravo', 'telkom']",1
"['pelaporan', 'dan', 'penangannya', 'cepat', 'teratasi', 'dikerjakan', 'sesui', 'harapan', 'cepat', 'selesai', 'hanya', 'hari', 'masalah', 'terselesaikan', 'bintang', 'ah']",1
